Boeuf Bourguignon,11,garni!,0,Bouquet garni: Gör en bukett av timjan| persilja och lagerblad och bind om med en bit steksnöre. Vänd ner kryddbuketten i grytan.
Boeuf Bourguignon,12,Ugnskoka,90,På med lock och ställ in grytan i mitten av ugnen. Ugnskoka i cirka 1|5 timmar eller tills köttbitarna blivit härligt möra. Känn efter med en gaffel.
Boeuf Bourguignon,13,Grovhacka,90,Grovhacka persiljan och strö över.
Boeuf Bourguignon,14,Koka och Servera,90,Servera med kokt potatis.
Boeuf Bourguignon,2,Skala,0,Skala och grovskiva| 2cm | morot. Den skall med någonstans. Framgår inte när i originalreceptet
Boeuf Bourguignon,3,Bryn,0,Hetta upp smör i en gryta. Lägg i köttet. Salta och peppra ordentligt. Bryn köttet (grytbitar) i smör i omgångar i en stekpanna tills det fått fin färg
Boeuf Bourguignon,4,Rör,0,Rör ner tomatpuré och låt fräsa ett par minuter
Boeuf Bourguignon,5,Pudra,0,Pudra över mjölet och blanda väl.
Boeuf Bourguignon,6,Pudra,0,Häll på balsamvinäger och låt koka ihop i ett par minuter.
Boeuf Bourguignon,7,Tillsätt,0,Tillsätt kalvbuljong och rödvin. Sänk värmen och låt sjuda.
Boeuf Bourguignon,8,Bered,0,Strimla baconet. Skär champinjonerna i kvartar. Grovhacka vitlöken. Häll av spadet från syltlöken.
Boeuf Bourguignon,9,Bryn,0,Bryn bacon| champinjoner och vitlök i smöret i en het stekpanna
Br. Jacobs fläskfilé,1,Stek,0,Stek fläskfilé hel.
Br. Jacobs fläskfilé,10,Strö,0,Strö över persilja.
Br. Jacobs fläskfilé,11,Blanda,0,Blanda grädde och crème fraiche och häll över.
Br. Jacobs fläskfilé,12,Strö,0,Strö över riven ost.
Br. Jacobs fläskfilé,13,Stek,0,Stek i ugnen 250 grader i 15-20 minuter.
Br. Jacobs fläskfilé,2,Späd,0,Späd med buljong cika 2 dl
Br. Jacobs fläskfilé,3,och,0,och låt puttra i 20 minuter.
Br. Jacobs fläskfilé,4,Låt,0,Låt filéerna svalna under lock.
Br. Jacobs fläskfilé,5,Skär,0,Skär i tjocka skivor.
Br. Jacobs fläskfilé,6,Låt,0,Låt smör (a) en form.
Br. Jacobs fläskfilé,7,Lägg,0,Lägg ihop skivorna med champinjonkräm emellan i formen. Stryk resten av krämen ovanpå.
Br. Jacobs fläskfilé,8,Häll,0,Häll över steksky och sherry.
Br. Jacobs fläskfilé,9,Skär,0,Skär färska champinjoner i tunna skivor och krydda.
Cajunsallad,1,Skär,0,Skär pastramin i tärningar och
Cajunsallad,10,Låt,0,Låt koka på låg värme i 20 minuter. Tillsätt mer vatten om så behövs.
Cajunsallad,11,Dra,0,Dra av kastrullen från spisen
Cajunsallad,12,och,0,och blanda efter ett par minuter ner resten av grönsakerna med musslor och räkor.
Cajunsallad,13,Lägg,0,Lägg upp den ljumma maten på en bädd av krispig salladsblad och blekselleri
Cajunsallad,14,Klippt,0,Klippt koriander. Persilja går också bra
Cajunsallad,2,skiva,0,skiva kabanossen tunt.
Cajunsallad,3,Stek,0,Stek samman bitarna.
Cajunsallad,4,Ansa,0,Ansa och smågör lök| blekselleri paprika|grön paprika|gul och paprika|röd
Cajunsallad,5,Tag,0,Tag löken och hälften av grönsakerna ner i en kastrull tillsammans med ris.
Cajunsallad,6,Rör,0,Rör ner pastramin och korven
Cajunsallad,7,Häll,0,Häll på musselspadet och grönsaksjuice
Cajunsallad,8,Blanda,0,Blanda ihop kryddorna
Cajunsallad,9,Rör,0,Rör ner cayennepeppar| stött koriander stött kummin lagerblad| mejram| oregano| salt| svartpeppar och timjan i grönsaksriset
Champinjonpotatis,1,Koka,15,Koka potatis.
Champinjonpotatis,2,Värm,0,Sätt ugnen på 225 grader.
Champinjonpotatis,3,Tillaga,0,Tillaga soppan enligt anvisningarna. Ta lite mindre vatten och använd dessutom matlagningsgrädde.
Champinjonpotatis,4,Smörj,0,Smörj in en ugnssäker form.
Champinjonpotatis,5,Skiva,0,Skiva potatisen och lägg den i formen.
Champinjonpotatis,6,Krydda,0,Häll över soppan och strö över den smulade dragonen och riven ost.
Champinjonpotatis,7,Grädda,10,Grädda mitt i ugnen i cirka 10 minuter.
Champinjonsoppa,1,Skölj,0,Skölj och ansa champinjoner och skär dem i tunna skivor.
Champinjonsoppa,10,Smaksätt,0,Smaksätt med sherry| salt och cayennepeppar.
Champinjonsoppa,11,Dekorera,0,Dekorera med hacka persilja och champinjonskivorna.
Champinjonsoppa,2,Sparar,0,Sparar några fina skivor till dekoration.
Champinjonsoppa,3,Skala,0,Skala och finhacka lök.
Champinjonsoppa,4,Hetta,0,Hetta upp margarin i en gryta och
Champinjonsoppa,5,fräs,0,fräs löken och champinjonerna tills nästan all vätska har kokat bort.
Champinjonsoppa,6,Strö,0,Strö över vetemjöl och rör om.
Champinjonsoppa,7,Tillsätt,0,Tillsätt buljong.
Champinjonsoppa,8,Tillsätt,0,Tillsätt ost| ex Cantadou med vitlök| och smält på svag värme.
Champinjonsoppa,9,Späd,0,Späd med vatten under omrörning.
Chili con carne,1,Hacka,2,Hacka löken och fräs den guldgul i matfettet i en gryta.
Chili con carne,2,Pressa,0,Pressa vitlöken och tillsätt den eller krossa dem lätt och tillsätt.
Chili con carne,3,Smula och bryn,5,Smula i färsen och låt den få färg under omrörning.
Chili con carne,4,Tillsätt,2,Häll i vattnet och kryddorna.
Chili con carne,5,Sjud,5,Sjud alltsammans några minuter.
Chili con carne,6,Vänd,0,Vänd försigtigt ner tomatsåsbönorna i grytan
Chili con carne,7,Värm,5,och låt alltsammans bli genomvarmt.
Chokladsås,1,Hacka,0,Hacka choklad. Mörk block
Chokladsås,2,Blanda,0,Blanda choklad| mjölk| kaffepulver och farin.
Chokladsås,3,Värm,0,Värm i en kastrull tills choklad och socker smälter.
Chokladsås,4,Rör,0,Rör och sjud i 2-3 minuter.
Chokladsås,5,Servera,0,Servera till varm eller kall glass.
Citronyoghurt,1,Blanda,0,Blanda samman yoghurt| citronskal| vitlöksklyfta och honung
Citronyoghurt,2,Smaka,0,Smaka av med salt och svartpeppar.
Citronyoghurt,3,Servera,0,Servera med t ex Kycklingklubbor med rostade primörer eller till fisk| kött eller kyckling som är stekt eller grillad.
Clam chowder,1,Strimla,0,Skär det rimmade fläsket i strimlor.
Clam chowder,10,Smaka av,0,Smaka av med salt och peppar.
Clam chowder,11,Red av,0,Avred med grädde.
Clam chowder,12,Strö i,0,Strö i finskuren persilja.
Clam chowder,2,Tärna,0,Skala och tärna potatisen och löken.
Clam chowder,3,Fräs,5,Fräs fläsk och lök i en soppgryta tills det fått lite färg.
Clam chowder,4,Tillsätt,0,Tillsätt lagerblad| vitpepparkorn samt 8 dl vätska (vatten + musselspad).
Clam chowder,5,Lägg i,0,Lägg i en fiskbuljongtärning.
Clam chowder,6,Koka,15,Låt soppan koka i 15 min.
Clam chowder,7,,0,Lägg då i den tärnade potatisen.
Clam chowder,8,Koka,10,Koka ytterligare 10 min.
Clam chowder,9,Tillsätt,0,Nu är det musslornas tur att åka i soppan.
Coq au vin,1,Tag ur,0,Tag ur ungtuppen| skölj| torka väl och stycka den.
Coq au vin,10,Häll på ,0,Häll på rödvinet.
Coq au vin,11,Tillsätt,0,Lägg i timjan| lagerblad| vitpepparkorn| persiljestjälkar| blekselleri och de stekta fläskstrimlorna 
Coq au vin,12,Koka upp,0,Låt vinet koka upp| lägg på lock| låt koka tills köttet är mört. Det går fortare för bröst- än lårbitarna. C-a 20 -30 min.
Coq au vin,13,Rensa och skölj,0,Rensa och skölj champinjonerna
Coq au vin,14,Stek,0,Stek champinjonerna tillsammans med pärllök eller små gullökar
Coq au vin,15,Flytta,0,Lägg över tuppbitarna i en eldfast gryta
Coq au vin,16,Koka ihop,0,Koka ihop såsen till lämplig mängd
Coq au vin,17,Red,0,Red av med arrowrot utrörd i lite vatten. Låt inte såsen bli för tjock
Coq au vin,18,Krydda,0,Krydda med salt och vitpeppar
Coq au vin,19,Blanda ihop,0,Blanda ihop champinjonr| lök| tuppbitar och slå över såsen och strö över rikligt med finhackad persilja
Coq au vin,2,Blanda,0,Blanda mjöl salt och vitpeppar.
Coq au vin,20,,0,Serveras med frasigA brödkrutonger
Coq au vin,3,Rulla,0,Rulla ungtuppsbitarna i mjölblandningen
Coq au vin,4,Skär,0,Skär sidfläsket i strimlor
Coq au vin,5,Stek,0,Stek fläsket långsamt i stekgryta tills det får lite färg
Coq au vin,6,Lägg i,0,Lägg i en klick smör.
Coq au vin,7,Lägg i,0,När smöret smält lägger du i tuppbitarna.
Coq au vin,8,Skiva,0,Skiva löken och lägg i pannan tillsammans med tuppbitarna
Coq au vin,9,Stek,0,Låt allt steka tills tuppbitarna fått en frasig stekyta.
Crepe,1,Smet,0,Vad?
Crepe,2,Vispa samman,15,Vispa samman allt och låt smeten stå i några minuter innan du steker dina pannkakor i lite olja på medelvärme
Crepe,3,Håll varmt,0,Håll varma under folie eller i en burk. Har du pannkakor kvar från någon annan dag| ta fram dem ur kylen så att de hinner bli rumstempererade. Har du tillgång till en mikro kan du också värma crêpesen några minuter innan du fyller dem
Crepe,4,Fyllning,0,Vad?
Crepe,5,Skär,5,Skär löken| skiva svampen och stek tillsammans på medelvärme i lite olja tills svampen krympt och släppt sin vätska
Crepe,6,Smula| blanda,4,Smula ner tofun och blanda ner kryddor och grädde och låt puttra i ett par minuter.
Crepe,7,Fördela,2,Fördela den rivna osten och svampblandningen på pannkakorna och rulla ihop
Curryfisk i krämig sås,1,Koka ris,20,Koka riset enligt anvisning på forpackningen
Curryfisk i krämig sås,2,Strimla,4,Strimla purjolök och paprika
Curryfisk i krämig sås,3,Fräs o krydda,4,Fräs lök och paprika i en stekpanna. Pudra över curryn och tillsätt mango chutneyn
Curryfisk i krämig sås,4,Kräma,6,Häll i crème fraiche och låt puttra ihop ca 5 min
Curryfisk i krämig sås,5,Tärna,5,Tärna fisken och salta. Lägg i fiskbitarna| vit fisk av något slag| och låt sjuda under lock ca 3 min| dra åt sidan. Servera med ris
Currygryta,1,Tärna,0,Tärna köttet. (Bog| skinka eller filé)
Currygryta,10,Lägg i,0,Lägg i skalade räkor.
Currygryta,11,Värm,0,Värm försiktigt någon minut| men låt inte räkorna koka| eftersom de då lätt blir sega.
Currygryta,2,Skiva,0,Skiva löken.
Currygryta,3,Strimla,0,Strimla den vita delen.
Currygryta,4,Bryn,0,Bryn köttet tillsammans med löken i lite smör i en gryta.
Currygryta,5,Krydda,0,Krydda efter smak| men tänk på att curryn framträder starkare efter kokning. (Prova 1/2-1 msk)
Currygryta,6,Skiva,0,Skiva och lägg ner.
Currygryta,7,Rör ner,0,Rör ner.
Currygryta,8,Blanda,0,(lös i 2 dl vatten)
Currygryta,9,Koka,0,Låt det hela koka tills köttet blivit mjukt.
Currykyckling,1,Bryn,0,Bryn kycklingen. Bröstbitar skall det helst vara.
Currykyckling,2,Hacka,0,Hacka lök.
Currykyckling,3,Fräs,0,och fräs den.
Currykyckling,4,Blanda,0,Blanda ner curryn.
Currykyckling,5,Lös,0,Lös en buljongtärning i vatten i en gryta. Värm upp buljongen och lägg den brynta kycklingen däri.
Currykyckling,6,Koka,25,Låt koka i 25 minuter.
Currykyckling,7,Sila,0,Sila fram skyn så att löken försvinner.
Currykyckling,8,Red av,0,Tillsätt crème fraiche och red av.
Currykyckling,9,Skär,0,Skär avokoadon i skivor och lägg ner i grytan.
Curryrostade morötter,1,Starta ugnen,1,Sätt ugnen på 180 grader.
Curryrostade morötter,11,Tillaga,5,Tillaga couscousen enligt anvisning på förpackningen.
Curryrostade morötter,13,Blanda,4,Blanda majonnäs med lite av currysmöret från morötterna samt curry| citronsaft och honung till en slät sås. Smaka av med salt.
Curryrostade morötter,15,Fluffa,1,Fluffa upp couscousen med en gaffel. Lägg upp couscousen på ett stort fat.
Curryrostade morötter,17,Skär,3,Skär morötterna i skivor. Lägg dessa ovanpå couscousen och skeda över smöret. Toppa med aprikoser| pistagenötter| majonnäs och till sist plockad dill.
Curryrostade morötter,3,Hacka,2,Hacka vitlök grovt. Fräs vitlök| chiliflakes och curry i smöret i en stekpanna som tål ugnsvärme.
Curryrostade morötter,5,Skala,4,Skala stora morötter. Lägg dessa i stekpannan och låt steka med några minuter. Salta.
Curryrostade morötter,7,Laga,30,Ställ pannan i ugnen och tillaga tills morötterna är mjuka men en liten kärna kvar i mitten| det tar alltifrån 20-45 minuter beroende på morötternas storlek.
Curryrostade morötter,9,Hacka,4,Hacka pistagenötter grovt. Rosta.
Duglères fisk,1,Tina,0,Tina fisken - helst filen - en aning så att den kan skäras eller sågas i 2 cm tjocka skivor.
Duglères fisk,10,Blanda,0,Blanda ner grädde och hackad persilja.
Duglères fisk,11,Blanda,0,Blanda äggulorna med grädde.
Duglères fisk,12,Rör ner,0,Rör ner detta i den heta såsen som sedan INTE får koka mer utan bara sjuda.
Duglères fisk,13,Sjud o smaka av,0,Press citron. Sjud och smaka av.
Duglères fisk,14,Häll över,0,Häll såsen över fisken på fatet och servera genast.
Duglères fisk,15,Servera,0,Servera pressad potatis eller ris till.
Duglères fisk,2,Flå,0,Flå tomaterna genom att spetsa dem på en gaffel och doppa dem i kokande vatten.
Duglères fisk,3,Skär,0,Skär tomatköttet i små tärningar och lägg undan så länge.
Duglères fisk,4,Fräs,0,Skala och hacka löken. Fräs den sedan försiktigt.
Duglères fisk,5,Tillsätt,0,Tillsätt tomathacket| vatten| smulad buljong| vin och salt och vitpeppar.
Duglères fisk,6,Koka,0,Koka under lock 5 minuter.
Duglères fisk,7,Sjud,0,Lägg ner fiskskivorna. Sjud nu i 10-15 minuter. Kortare tid om fisken är tinad.
Duglères fisk,8,Ta upp,0,Ta upp fisken med hålslev och och lägg den på ett varmt fat. Täck med folie.
Duglères fisk,9,Koka ihop,0,Koka ihop såsen på stark värme.
Etna,1,Hacka,0,Hacka lök och paprika fint.
Etna,2,Bryn,0,Bryn och pressa ner vitlök. Krydda
Etna,3,Småkoka,20,Låt småkoka i 30 min.
Etna,4,Hacka,0,Hacka ansjovis och oliver.
Etna,5,Blanda i,0,Vad?
Etna,6,Rör ner,3,Rör ner allt i såsen och värm några minuter till.
Etna,7,Servera,0,Servera till alla typer av pasta.
Farfars kalops,1,Skär,0,Skär köttet på tvären i 3 cm bitar.
Farfars kalops,2,Blanda,0,Blanda salt och mjöl på ett fat.
Farfars kalops,3,Rulla,0,Rulla köttbitarna i mjölet.
Farfars kalops,4,Bryn,0,Bryn köttet i en het panna några minuter på varje sida.
Farfars kalops,5,Värm,0,Värm vatten och krydda.
Farfars kalops,6,Lägg,0,Lägg i köttet i det varma koket. Tag med stekskyn.
Farfars kalops,7,Koka,185,Koka upp och låt det koka| lite mer än sjuda| under lock i 1 3/4 timma. Skumma av då och då om det behövs.
Farfars kalops,8,Skala,0,Skala och skiva morötter. Lägg ner morötterna i grytan
Farfars kalops,9,Koka,0,och låt koka ytterligare 15 minuter.
Finsk saftpudding,1,Blanda,0,Blanda mjöl och saft i en kastrull
Finsk saftpudding,2,Tillsätt,0,Tillsätt vatten.
Finsk saftpudding,3,Koka upp,5,Koka upp och sjud under omrörning 3-5 minuter till en tjock gröt.
Finsk saftpudding,4,Vispa,3,Häll upp gröten i stor skål och vispa kraftigt med elvisp. 
Finsk saftpudding,5,,0,Håll på tills puddingen har fått tre gånger så stor volym och mild ljusröd färg. 
Finsk saftpudding,6,Servera,0,Häll upp puddingen i portionsskålar och servera med bär och kanske mjölk.
Fiskbullar i saffran,1,Skala o dela,0,Skala och dela gurkan på längden. Ta bort kärnor och skär gurkan i 1 cm tjocka skovor.
Fiskbullar i saffran,2,Smält,0,Vad?
Fiskbullar i saffran,3,Rör i,0,Rör i mjöl och saffran.
Fiskbullar i saffran,4,Späd,0,Späd med buljong och grädde.
Fiskbullar i saffran,5,Koka,0,Låt såsen koka upp och lägg i gurkan. Koka i 3 minuter.
Fiskbullar i saffran,6,Lägg i,0,Lägg i fiksbullarna och låt dem bli varma.
Fiskbullar i saffran,7,Servera,0,Servera med ris.
Fiskgratäng,1,Värm,0,Sätt ugnen på 200 grader. 
Fiskgratäng,2,Smörj,0,Smörj ett ugnssäkert fat.
Fiskgratäng,3,Salta,0,Salta fiskfiléerna och lägg dem på fatet.
Fiskgratäng,4,Blanda,0,Blanda saft av en citron med vatten så att tillsammans mäter 1 dl. Slå det över fisken och täck med folie.
Fiskgratäng,5,Koka,0,Koka mitt i ugnen i 10-15 min.
Fiskgratäng,6,Lägg över,0,Skala räkorna. Häll av spadet från fisken och spara det. Fördela Räkor och musslor över fisken. 
Fiskgratäng,7,Rör ut,0,Rör ut champinjonstuvningen (gräddstuvade) med majonnäs och en del av spadet. Bred såsen över.
Fiskgratäng,8,Strö på,0,Strö på ost. Gratinera i 250 grader i cirka 15 min.
Fiskgratäng,9,,0,Potatismos kan spritsas runt kanten före gratineringen.
Fiskgryta Hawaii,1,Tina,0,Tina fisken så att den går att skära i tärningar.
Fiskgryta Hawaii,10,Garnera,0,Hacka garneringen.
Fiskgryta Hawaii,2,Slå av,0,Slå av spadet på ananasen och se till att få ananasen i små bitar men inte för smått.
Fiskgryta Hawaii,3,Hacka,0,Hacka löken och fräs den och vitlöken i matfettet utan att den tar färg.
Fiskgryta Hawaii,4,Fräs,4,Vad?
Fiskgryta Hawaii,5,Tillsätt,0,Tilsätt curry och vetemjöl.
Fiskgryta Hawaii,6,Späd,0,Späd under omrörning med grädden och låt koka upp.
Fiskgryta Hawaii,7,Tillsätt,0,Tillsätt fisk| paprikan| ananas och skivad banan.
Fiskgryta Hawaii,8,Sjud,7,Låt sjuda under lock i 5-10 minuter
Fiskgryta Hawaii,9,Krydda,0,Krydda
Fläskfilé Provencale,1,Blanda,0,Blanda samman ingredienserna (smör| hackad persilja| krossade vitlöksklyftor) till aromsmöret.
Fläskfilé Provencale,10,Stek,0,Fördela det kalla skivade aromssmöret på köttskivorna. Sätt in rätten i 250 grader ugn tills smöret börjar smälta.
Fläskfilé Provencale,2,Skala,0,Skala och skiva potatisen| inte för tjocka skivor.
Fläskfilé Provencale,3,Gnid form,0,Gnid en ugnssäker form med vitlöksklyftan.
Fläskfilé Provencale,4,Smörj form,0,Smörj den och varva ner potatisen| salt| peppar och ost.
Fläskfilé Provencale,5,Varva ner,0,Understa och översta lagret potatis.
Fläskfilé Provencale,6,Blanda,0,Slå på det mesta av gräddmjölken. Ställ in formen i 225 grader ugn| grädda ca 20 min. 
Fläskfilé Provencale,7,Bryn,0,Bryn de hela fläskfilébitarna (2-3 bitar) salta och peppra| pensla med oljan|späd med lite hett vatten.
Fläskfilé Provencale,8,Vila,0,och låt filéerna steka ca 10 min. på var sida. Låt dem ligga ca 10 min. innan de skärs upp.
Fläskfilé Provencale,9,Skär,0,Skär filén i sneda skivor| lägg skivorna i 2 rader på potatisgratängen.
Fläskfilé Rydberg med senapscrème,1,Sätt,0,Sätt ugnen på 150°C.
Fläskfilé Rydberg med senapscrème,2,Tärna,0,Tärna potatis i små bitar
Fläskfilé Rydberg med senapscrème,3,Stek,0,Stek potatisen i omgångar med lite smör och olja tills den fått färg. salt och peppar lätt. Lägg över i ugnssäker form och varmhåll i ugnen.
Fläskfilé Rydberg med senapscrème,4,Skala,0,Skala och finhacka lök. Fräs den mjuk i smör.
Fläskfilé Rydberg med senapscrème,5,salt,0,salt och peppar lätt. Vänd ner finhackad persilja. Varmhåll i ugnen.
Fläskfilé Rydberg med senapscrème,6,Skär,0,Skär zucchini i grova stavar och stek dem hastigt i en het stekpanna med lite olja. Salt och peppar lätt. Varmhåll i ugnen.
Fläskfilé Rydberg med senapscrème,7,Rör,0,Rör ihop crème fraiche| dijonsenap| honung och resterande persilja. Smaka av med 1/2 tsk salt och 2 krm svartpeppar.
Fläskfilé Rydberg med senapscrème,8,Putsa,0,Putsa fläskfilé fritt från senor och skär i ca 2 cm stora tärningar. Hetta upp en stekpanna med smör och olja. Stek köttet i omgångar. Salt och peppar.
Fläskfilé Rydberg med senapscrème,9,Servera,0,Servera med senapscrème fraiche och zucchini.
Fläskfilé Sinkadus,1,Skiva,0,Skiva tomaterna och lägg dessa i en eldfast och smord form.
Fläskfilé Sinkadus,10,Gratinera,0,Gratinera i ugnen i 225 gr i cirka 15-20 minuter eller tills ytan blir gyllengul.
Fläskfilé Sinkadus,2,Putsa,0,Pusta filén och skär den i 2 cm tjock skivor.
Fläskfilé Sinkadus,3,Krydda,0,Krydda köttet innan stekning.
Fläskfilé Sinkadus,4,Bryn,0,Bryn köttet på båda sidor i stekpanna. Lägg det brynta köttet på tomatbädden.
Fläskfilé Sinkadus,5,Bryn,0,Bryn champinjonerna i stekpannan. Lägg sedan de dessa ovanpå köttet.
Fläskfilé Sinkadus,6,Såsa,0,Hetta upp pannan och vispa ur skyn med senap och grädda.
Fläskfilé Sinkadus,7,Tärna,0,Tärna skinkan och lägg ner den i såsen.
Fläskfilé Sinkadus,8,Häll,0,Häll såsen över köttet.
Fläskfilé Sinkadus,9,Strö,0,Strö osten över såsen.
Fransk chokladtårta,1,Smält,0,Över vattenbad eller i micron.
Fransk chokladtårta,10,Rör,0,Rör ned en gula i taget i margarinet| med frenesi!
Fransk chokladtårta,11,Rör,0,Rör ned blockchokladen i margarinet.
Fransk chokladtårta,12,Rör,0,Rör i nöt- mjöl- kaffeblandningen i margarinet.
Fransk chokladtårta,13,Blanda,0,Blanda försiktigt ned äggviteskummet i det smälta margarinet.
Fransk chokladtårta,14,Häll,0,Häll smeten i formen.
Fransk chokladtårta,15,Grädda,30,Grädda i nedre delen av ugnen| 200 grader ca 30 min.
Fransk chokladtårta,16,Stjälp,0,Stjälp upp den gräddade kakan på smörpapper och låt svalna helt| minst 1 timme.
Fransk chokladtårta,17,Servera,0,Servera ensam| med vispgrädde eller bäst av allt med en klick creme fraiche.
Fransk chokladtårta,2,Smält,0,Smält sakta i en tjockbottnad kastrull| eller försiktigt i micron.
